,Energia Down,Energia Up,Day-ahead Forecast Wind,DA Forecast PV,DA Forecast Consumo,DAToda a Geração,DA Tie Lines Balance,DA Traded Wind,DA Traded PV
16906,474.4,5.6,12947.0,4817.5,31813.0,32747.5,-2455.4,14189.3,4191.9
16907,602.5,3.9,13628.0,4709.5,32334.0,33284.9,-2550.4,14621.7,4271.6
16908,12.5,125.4,14202.0,4338.8,32023.0,33113.5,-2581.1,14923.3,3968.7
16909,6.0,255.6,14180.0,3676.8,30502.0,31921.7,-2870.8,14917.7,3196.0
16910,23.4,177.2,13775.0,2178.3,29770.0,30725.0,-2722.5,14680.1,1799.2
16911,19.0,70.8,13181.0,429.1,30224.0,30290.1,-2326.5,14321.4,391.5
16912,66.2,10.2,12677.0,0.0,32084.0,32179.5,-2546.9,14440.5,13.1
16913,225.3,0.2,12597.0,0.0,32510.0,32662.3,-2454.3,14720.5,6.5
16914,57.5,85.3,12994.0,0.0,32977.0,33155.1,-2453.0,15033.6,6.3
16915,186.3,26.9,12895.0,0.0,32751.0,33007.1,-2426.1,15215.2,3.9
16916,97.9,102.5,12777.0,0.0,30607.0,31654.3,-2551.5,15433.0,3.7
16917,683.3,2.8,12697.0,0.0,27915.0,30017.4,-3180.1,15460.1,3.7
16918,264.7,8.1,12706.0,0.0,25405.0,28322.9,-3689.5,14884.3,3.7
16919,179.0,2.4,12521.0,0.0,23389.0,26871.9,-4303.9,14871.7,3.7
16920,117.5,33.1,12574.0,0.0,22110.0,25630.8,-4484.5,14762.6,3.7
16921,152.8,3.5,12728.0,0.0,21348.0,25099.2,-4677.1,14626.6,3.7
16922,4.3,207.0,12661.0,0.0,21052.0,24735.6,-4601.8,14567.4,3.7
16923,4.5,194.1,12390.0,0.0,21065.0,24706.9,-4475.6,14603.5,3.7
16924,15.7,91.5,12480.0,0.0,21584.0,24950.6,-4372.9,14494.2,4.2
16925,0.0,579.6,12322.0,0.0,22528.0,25126.5,-3810.8,14533.8,13.0
16926,3.5,374.3,11923.0,174.8,23313.0,25896.1,-3723.0,14385.9,225.8
16927,161.3,17.8,11710.0,1423.4,25712.0,27621.9,-2888.2,14078.0,1519.2
16928,66.5,33.1,11701.0,3109.4,27983.0,30297.1,-3260.8,13910.6,3023.0
16929,45.5,129.4,11734.0,4068.7,28938.0,31612.5,-3394.4,14111.9,3892.8
16930,365.1,0.0,12167.0,4403.4,29111.0,32200.9,-3731.3,14598.4,4190.4
16931,3.1,365.1,12850.0,3945.8,29891.0,33492.1,-4172.2,15149.6,4101.9
16932,448.6,2.7,13739.0,3306.5,29983.0,33357.8,-4187.3,15371.3,3633.4
16933,57.9,13.8,14029.0,2363.0,28379.0,31613.2,-4165.4,15170.9,2699.0
16934,92.0,19.8,13735.0,1176.3,27739.0,30117.7,-3848.3,14720.4,1341.9
16935,9.9,304.4,13096.0,168.7,28180.0,29799.9,-3420.2,14227.3,267.9
16936,549.0,1.6,12762.0,0.0,30424.0,31928.4,-3118.1,14026.7,14.7
16937,627.1,5.9,12574.0,0.0,31205.0,32657.9,-2779.7,13976.4,5.8
16938,721.0,4.3,13081.0,0.0,31813.0,33163.3,-2407.0,13897.6,5.7
16939,26.5,56.8,13517.0,0.0,31739.0,32148.4,-1615.9,13875.4,5.6
16940,14.4,252.6,13656.0,0.0,30168.0,30709.9,-1968.3,13900.8,5.6
16941,450.7,19.4,13931.0,0.0,27716.0,28851.9,-2756.7,13899.4,3.7
16942,97.6,88.2,13692.0,0.0,24930.0,27824.0,-3721.6,14599.5,3.7
16943,254.4,12.4,13739.0,0.0,22993.0,26639.3,-4027.2,14714.1,3.7
16944,31.1,188.1,14142.0,0.0,21793.0,25291.9,-4224.3,14832.8,3.7
16945,3.7,280.9,14163.0,0.0,21286.0,24336.4,-3920.1,14871.2,3.7
16946,4.8,305.5,13825.0,0.0,20795.0,24137.8,-3799.2,15023.7,3.7
16947,6.2,309.5,14338.0,0.0,21047.0,24600.3,-3726.7,15149.8,3.7
16948,72.4,349.6,14312.0,0.0,22256.0,25622.2,-3054.9,15491.9,4.2
16949,8.6,187.5,14888.0,0.0,23927.0,27775.3,-2719.6,15979.0,13.2
16950,2.2,544.5,15071.0,63.8,24936.0,28566.2,-2326.7,15919.2,82.3
16951,9.1,250.1,15170.0,499.0,26578.0,30833.6,-2217.8,16450.1,665.8
16952,264.6,3.5,15967.0,1124.5,28679.0,32356.1,-2132.3,16784.1,1519.5
16953,5.0,353.2,16895.0,1687.3,28667.0,32990.4,-2330.0,17203.7,2242.9
16954,522.9,0.8,16896.0,2403.7,28504.0,33402.7,-2633.1,17703.9,2692.7
16955,9.7,428.4,17115.0,2531.7,29163.0,33940.3,-2404.4,18012.5,2893.8
16956,132.8,70.9,17098.0,2542.6,29284.0,33685.2,-2334.0,18034.3,2709.8
16957,139.6,42.6,16774.0,1859.3,28255.0,32822.3,-2843.6,17952.5,2113.9
16958,411.9,42.6,16764.0,1070.6,27613.0,32030.0,-2853.4,17799.9,1105.4
16959,467.6,28.0,16669.0,181.8,27910.0,31556.0,-2237.7,17820.9,224.5
16960,543.3,0.6,16350.0,0.0,29605.0,33332.1,-2251.3,17792.4,46.3
16961,1013.2,0.5,15833.0,0.0,30435.0,34103.3,-2177.0,17787.8,39.9
16962,2.0,419.6,16021.0,0.0,31176.0,34578.4,-2186.1,17718.2,39.8
16963,228.5,27.8,15872.0,0.0,31066.0,33903.3,-2096.0,17792.7,6.6
16964,114.7,61.8,15778.0,0.0,29420.0,32245.2,-2468.3,17898.3,3.7
16965,29.2,193.3,15699.0,0.0,27185.0,30437.5,-3562.0,17919.9,3.7
16966,46.7,89.7,15682.0,0.0,25244.0,29236.1,-4437.7,18666.1,15.9
16967,12.2,351.8,15147.0,0.0,23381.0,27104.3,-4441.0,18085.0,15.9
16968,8.7,218.7,14351.0,0.0,22013.0,26116.2,-4726.7,17636.4,15.8
16969,10.8,343.1,14119.0,0.0,21403.0,24751.1,-3991.5,16424.5,15.8
16970,8.7,82.7,14048.0,0.0,21127.0,24466.6,-3924.9,16121.7,15.8
16971,143.8,28.6,14147.0,0.0,21238.0,24563.8,-3920.8,16029.4,15.7
16972,0.1,188.1,14840.0,0.0,21942.0,25340.6,-3932.7,16665.6,16.3
16973,26.3,468.1,14825.0,0.0,22736.0,26253.9,-3739.6,16815.6,25.1
16974,0.0,482.4,15101.0,81.7,23288.0,27393.0,-3593.5,17204.0,146.9
16975,2.5,105.3,14735.0,1045.7,25284.0,29066.4,-3378.8,16939.5,1188.4
16976,12.3,141.4,14319.0,2434.5,27143.0,31048.2,-3619.8,16736.8,2516.9
16977,324.1,4.8,14258.0,3415.4,28022.0,32061.7,-3697.8,16813.5,3466.3
16978,362.8,9.3,14577.0,3757.6,28042.0,32412.8,-3989.6,17046.2,3989.2
16979,0.5,269.3,14866.0,3774.1,28549.0,33402.5,-4079.4,17124.0,4060.8
16980,114.6,0.0,15092.0,3733.5,28545.0,33200.6,-3914.6,17054.5,3871.0
16981,200.8,7.0,14912.0,3167.5,27412.0,31979.4,-4205.9,16762.9,3222.8
16982,581.4,0.0,14194.0,1768.6,26560.0,30635.4,-3885.4,16082.1,1834.0
16983,232.8,0.9,13401.0,326.0,26843.0,30162.4,-3197.7,15221.7,477.0
16984,8.7,544.3,12756.0,0.0,29127.0,31817.9,-3122.1,14578.9,129.7
16985,13.1,363.7,12361.0,0.0,30632.0,33201.7,-3715.7,14323.3,120.0
16986,2.9,502.2,11745.0,0.0,31806.0,33974.3,-3510.3,14119.9,51.4
16987,348.1,0.1,11189.0,0.0,31735.0,34000.5,-3564.3,14002.1,89.6
16988,513.0,0.8,11220.0,0.0,30261.0,32921.0,-3823.0,13755.8,89.6
16989,716.1,1.3,11278.0,0.0,27483.0,30537.1,-4061.3,13498.2,87.1
16990,202.3,70.7,11362.0,0.0,24771.0,28245.2,-3634.6,13455.5,14.8
16991,29.7,162.2,11388.0,0.0,23003.0,26891.6,-3885.9,13250.3,3.7
16992,30.5,158.8,11191.0,0.0,21952.0,26525.1,-4395.4,13129.0,3.7
16993,3.2,460.5,10649.0,0.0,21540.0,25329.2,-3586.9,12933.7,3.7
16994,32.6,94.6,10166.0,0.0,21692.0,25241.4,-3505.3,12852.1,3.7
16995,343.7,2.3,9962.0,0.0,22489.0,26058.9,-3434.0,12761.8,3.7
16996,275.1,1.7,9690.0,0.0,25365.0,28331.3,-3393.6,12689.5,4.2
16997,100.7,579.1,9587.0,0.0,29939.0,31170.0,-2240.9,12357.8,13.3
16998,653.9,2.0,9454.0,188.1,33338.0,33359.4,-1643.1,12115.6,254.3
16999,535.8,0.0,8673.0,1714.9,35036.0,35137.7,-2169.9,11634.7,1778.9
17000,427.2,4.4,8351.0,3645.0,36323.0,36158.7,-2714.6,11400.3,3563.0
17001,9.2,481.7,8615.0,4483.3,36044.0,36755.2,-3043.0,11594.1,4484.6
17002,448.2,0.4,9154.0,4538.1,35643.0,37248.3,-3403.7,12239.5,4840.0
17003,453.9,3.8,10164.0,4286.3,35487.0,37269.2,-3320.4,12981.4,4785.9
17004,50.7,101.1,11170.0,4049.3,34671.0,36508.3,-3368.7,13352.1,4473.1
17005,348.5,5.4,11777.0,3453.7,33723.0,35981.8,-3703.9,13540.9,3576.3
17006,23.2,233.7,12050.0,1941.2,33353.0,34938.0,-3155.0,13295.8,1945.2
17007,55.5,311.9,11926.0,266.9,34017.0,34441.8,-1951.6,13195.3,410.4
17008,153.9,46.7,11986.0,0.0,35897.0,35991.0,-1479.3,13620.1,33.9
17009,682.5,1.0,12405.0,0.0,36636.0,36852.7,-1408.2,14307.2,24.0
17010,296.3,3.2,12936.0,0.0,36609.0,37191.1,-1468.6,14975.7,3.8
17011,156.5,19.6,13718.0,0.0,35495.0,36451.1,-1832.8,15377.3,3.7
17012,221.9,9.0,13841.0,0.0,32895.0,33657.6,-2030.7,15650.6,3.7
17013,120.0,155.0,13852.0,0.0,29390.0,30827.3,-2121.9,15653.2,3.7
17014,92.0,101.2,14506.0,0.0,26926.0,29514.8,-3141.7,14974.4,3.7
17015,10.3,167.0,14868.0,0.0,24920.0,27931.5,-3494.1,15101.9,3.7
17016,169.2,60.3,14789.0,0.0,23790.0,27184.8,-3660.5,15155.8,3.7
17017,81.0,80.6,15047.0,0.0,23491.0,26658.8,-3563.0,15148.1,3.7
17018,0.5,261.2,14990.0,0.0,23187.0,26481.6,-3469.7,15024.0,3.7
17019,19.0,286.2,14527.0,0.0,23915.0,27069.1,-3371.3,14812.4,3.7
17020,186.3,15.9,14138.0,0.0,26684.0,28087.2,-1640.6,14506.1,4.2
17021,86.4,229.7,13932.0,0.0,31272.0,30905.0,-1077.6,14487.8,11.3
17022,83.0,32.6,14017.0,47.7,33790.0,33411.6,-1241.8,14137.6,83.3
17023,120.7,108.0,13960.0,585.1,34996.0,34886.5,-1561.4,14066.9,492.7
17024,38.7,69.1,14076.0,952.9,35430.0,35757.9,-1765.0,14189.2,1123.2
17025,352.1,2.8,14105.0,1292.4,35288.0,35928.0,-1797.2,14636.7,1598.7
17026,338.5,1.6,14612.0,1720.2,34989.0,36170.3,-2092.7,15321.0,1896.8
17027,45.6,290.7,15733.0,1752.9,34877.0,36654.3,-2264.8,16055.1,2084.9
17028,400.1,11.7,16435.0,1591.2,34166.0,35818.9,-2242.9,16424.6,1965.9
17029,85.5,63.8,16828.0,1124.0,32918.0,35282.0,-2578.2,16369.2,1530.5
17030,137.2,37.1,16651.0,496.1,32446.0,34779.4,-2619.0,15924.7,817.7
17031,203.5,3.7,15913.0,66.5,33062.0,34906.4,-2224.8,15439.7,190.8
17032,262.0,34.9,14923.0,0.0,34852.0,36116.5,-1448.1,14977.0,41.7
17033,125.8,7.2,14196.0,0.0,35457.0,36554.3,-1424.0,14719.5,36.2
17034,212.7,41.1,14125.0,0.0,35739.0,36755.0,-1281.5,14662.6,6.0
17035,270.7,13.6,14129.0,0.0,34813.0,35909.4,-1179.7,14783.2,6.5
17036,131.8,130.3,14296.0,0.0,32217.0,33437.1,-1676.7,14949.0,75.8
17037,105.8,0.9,14653.0,0.0,28969.0,30250.8,-1852.7,15049.9,3.7
17038,13.3,214.6,14715.0,0.0,26786.0,29612.8,-3387.0,15536.9,3.7
17039,10.4,238.4,14642.0,0.0,24835.0,28378.2,-3853.2,15757.6,3.7
17040,47.1,82.2,14854.0,0.0,23648.0,27505.9,-3973.4,15937.7,3.7
17041,101.8,70.7,15020.0,0.0,23152.0,27141.7,-4009.6,16093.3,3.7
17042,192.4,21.5,15263.0,0.0,23108.0,27053.4,-3946.8,16143.6,3.7
17043,42.9,140.9,15590.0,0.0,23782.0,27317.2,-3585.7,16215.8,3.7
17044,339.2,7.1,15379.0,0.0,26387.0,28536.5,-2468.5,16436.4,4.2
17045,139.8,7.1,15444.0,0.0,30688.0,31548.2,-1515.5,16837.1,60.9
17046,82.2,47.9,15174.0,37.9,33134.0,32392.7,-780.4,16406.0,128.4
17047,857.4,3.6,14995.0,286.1,34616.0,33700.0,-964.8,16250.7,527.8
17048,774.5,6.3,15199.0,727.2,34938.0,34560.0,-1309.0,16441.8,1201.3
17049,446.2,38.8,15801.0,1203.6,34759.0,35108.7,-1569.4,16879.5,1770.3
17050,421.5,30.6,16176.0,1540.7,34532.0,35421.7,-1974.8,17277.1,2086.2
17051,142.6,25.9,16243.0,1487.2,34438.0,35733.4,-1966.1,17600.9,2140.8
17052,197.0,1.5,16086.0,1481.0,33380.0,35573.6,-2523.4,17852.0,1936.6
17053,36.1,129.9,16227.0,1312.9,32298.0,35238.0,-3198.6,17966.4,1469.8
17054,4.7,315.6,16365.0,803.6,31828.0,34642.1,-3098.7,18067.0,777.7
17055,341.6,0.0,16238.0,121.6,32299.0,34439.2,-2698.0,18109.3,193.5
17056,42.0,43.2,15798.0,0.0,33907.0,35058.3,-1941.8,18033.3,114.6
17057,284.3,0.4,15601.0,0.0,34236.0,35416.6,-1933.6,17883.2,27.6
17058,650.6,0.4,15675.0,0.0,34253.0,35577.1,-2005.5,17818.9,6.9
17059,413.1,0.0,15925.0,0.0,33422.0,34678.0,-1916.3,17729.5,6.8
17060,118.2,25.4,15999.0,0.0,30861.0,33451.6,-2919.2,17595.3,6.1
17061,172.3,40.7,15827.0,0.0,27950.0,31482.0,-3186.9,17270.9,3.7
17062,206.5,46.3,15636.0,0.0,26412.0,30177.4,-3792.3,16889.3,3.8
17063,663.8,3.0,15725.0,0.0,24556.0,29036.6,-4630.1,16804.9,3.8
17064,248.4,24.2,15292.0,0.0,23259.0,27760.0,-4593.7,16508.5,3.8
17065,92.8,11.2,15081.0,0.0,22527.0,27131.2,-4526.7,16372.9,3.8
17066,2.0,154.0,14937.0,0.0,22246.0,27013.8,-4766.7,16246.7,3.8
17067,45.4,67.3,14719.0,0.0,22245.0,27014.8,-4773.9,16012.7,3.8
17068,39.2,63.7,14225.0,0.0,23030.0,27405.6,-4717.9,15783.1,4.3
17069,15.7,109.8,14574.0,0.0,24546.0,27914.1,-4020.0,15772.7,13.2
17070,261.2,19.6,14795.0,73.2,25953.0,28668.8,-3283.5,15447.6,133.3
17071,449.9,19.2,14669.0,1095.5,28698.0,30997.0,-3151.6,15154.2,1094.5
17072,579.4,10.5,14618.0,2641.6,30087.0,32539.8,-3168.4,15139.0,2455.3
17073,210.1,6.9,14609.0,3652.7,30668.0,33520.5,-3466.2,15218.3,3369.5
17074,190.0,16.7,14712.0,4255.9,30451.0,34011.1,-4057.0,15369.3,3887.5
17075,30.9,61.9,15092.0,4341.1,30753.0,34329.2,-4263.4,15431.6,4066.8
17076,122.3,31.1,15080.0,4275.4,30207.0,33956.0,-4355.4,15209.4,3848.5
17077,306.6,21.6,14451.0,3608.0,28665.0,32976.4,-4782.7,14725.8,3227.9
17078,24.8,110.7,13681.0,2044.2,28009.0,31390.4,-4200.6,13898.5,1866.6
17079,133.8,151.9,12550.0,419.3,28337.0,30751.2,-3436.1,13066.8,428.7
17080,26.1,123.1,12310.0,0.0,30094.0,32344.3,-3203.7,12811.0,12.2
17081,441.3,0.8,12195.0,0.0,30618.0,33101.2,-3407.0,12478.3,35.6
17082,23.6,251.8,12119.0,0.0,30987.0,31513.5,-1306.9,12089.4,6.1
17083,14.9,472.0,11688.0,0.0,30877.0,29687.1,636.8,11677.6,3.8
17084,22.8,347.0,11339.0,0.0,29037.0,28946.0,-98.2,11341.9,3.8
17085,225.4,1.0,11177.0,0.0,26478.0,27047.6,-747.1,11088.9,3.8
17086,304.8,44.2,11075.0,0.0,24280.0,26783.0,-2747.9,11312.1,3.7
17087,40.5,76.4,11005.0,0.0,22338.0,26119.1,-4124.4,11220.4,3.7
17088,160.9,36.6,10880.0,0.0,21063.0,25087.7,-4309.3,11026.9,3.7
17089,0.0,547.4,10758.0,0.0,20372.0,24405.7,-4406.3,10879.2,3.7
17090,0.1,496.2,10343.0,0.0,20113.0,24133.6,-4371.7,10677.8,3.7
17091,0.8,499.5,10212.0,0.0,20171.0,23964.9,-4181.3,10494.7,3.7
17092,0.0,554.3,9526.0,0.0,20682.0,24119.6,-3867.1,10223.2,4.2
17093,12.2,243.3,9075.0,0.0,21455.0,24552.9,-3593.9,9894.4,13.2
17094,221.7,37.3,8617.0,84.5,22222.0,24880.9,-3112.8,9674.6,154.5
17095,8.7,131.9,8268.0,1068.1,24452.0,26997.0,-2929.6,9059.2,1179.1
17096,9.7,280.8,7734.0,2448.5,26293.0,28858.2,-2608.8,8312.2,2575.8
17097,199.9,2.8,6894.0,3202.6,27066.0,29875.0,-2683.4,7716.1,3387.3
17098,48.6,57.8,6712.0,3523.9,27210.0,30055.3,-2732.7,7429.9,3799.1
17099,18.5,325.3,6418.0,3774.0,27862.0,29039.2,-989.8,7246.1,3837.1
17100,13.7,534.3,6231.0,3312.8,27743.0,27672.8,420.5,7207.2,3448.0
17101,125.9,11.3,6260.0,2548.2,26332.0,26719.4,-31.7,7223.5,2703.0
17102,38.8,190.9,6550.0,1486.6,25628.0,26151.5,-243.5,7196.0,1375.6
17103,216.6,2.4,6530.0,177.5,26050.0,28114.7,-2003.8,7448.9,285.2
17104,53.5,79.0,7013.0,0.0,28203.0,29472.8,-1391.9,7754.9,14.5
17105,12.0,282.8,7383.0,0.0,29266.0,29331.4,-307.6,7941.2,6.0
17106,4.3,606.2,7432.0,0.0,29923.0,27832.6,1866.8,8029.8,5.8
17107,114.8,33.2,7404.0,0.0,30026.0,27354.2,2374.7,7955.6,5.6
17108,245.7,62.1,7248.0,0.0,28616.0,26403.8,2284.5,7840.5,5.6
17109,254.7,4.1,6903.0,0.0,26132.0,24081.8,1984.6,7573.0,3.7
17110,4.1,670.7,6570.0,0.0,24122.0,22745.7,847.4,7695.8,3.7
17111,0.1,751.0,6148.0,0.0,22363.0,21855.3,216.3,7180.1,3.7
17112,2.5,396.4,5732.0,0.0,21324.0,20611.8,666.4,6661.3,3.7
17113,3.3,397.0,5519.0,0.0,20916.0,19610.7,1286.0,6282.2,3.7
17114,65.4,93.2,5364.0,0.0,21046.0,19587.2,1421.4,6053.9,3.7
17115,3.8,228.6,5112.0,0.0,21975.0,20814.6,998.4,5890.9,3.7
17116,146.5,52.1,5261.0,0.0,24943.0,22487.7,2104.2,6004.1,4.2
17117,16.6,219.4,5892.0,0.0,29510.0,27236.3,1088.1,6018.5,70.9
17118,53.8,151.4,6581.0,32.9,32266.0,30101.4,817.1,6320.6,58.0
17119,316.7,13.7,7279.0,391.0,33619.0,31648.1,709.1,6663.9,556.0
17120,287.3,12.6,7208.0,951.9,34398.0,32314.0,542.6,7022.4,1340.9
17121,554.7,0.0,7267.0,1480.7,34411.0,33296.6,-497.9,7336.5,1992.2
17122,1190.7,5.2,8194.0,1976.1,34260.0,33856.8,-1096.5,7816.0,2518.0
17123,33.6,210.7,8686.0,2210.3,34254.0,33942.0,-1082.1,8393.6,2621.3
17124,333.0,0.9,8903.0,2219.8,33298.0,33090.9,-1001.4,8735.7,2323.8
17125,303.5,7.6,9618.0,1512.2,32322.0,32571.8,-1320.3,8772.3,1825.9
17126,156.7,9.1,9365.0,753.9,32031.0,31951.3,-1164.5,8679.4,964.5
17127,131.1,52.6,8995.0,142.1,32678.0,32546.2,-1028.8,8709.9,235.3
17128,319.9,33.7,8599.0,0.0,34597.0,33634.4,-151.9,9092.6,10.9
17129,310.6,0.5,8312.0,0.0,35182.0,34282.5,-30.2,9350.5,6.2
17130,145.6,158.0,8244.0,0.0,35323.0,34573.7,-178.8,9987.6,121.6
17131,574.2,1.7,7930.0,0.0,34222.0,32037.5,1436.4,10474.1,90.4
17132,342.2,2.5,7933.0,0.0,31240.0,29992.7,864.5,10671.9,3.7
17133,13.4,260.0,8095.0,0.0,28142.0,27349.3,16.9,10715.6,3.7
17134,2.8,459.0,7576.0,0.0,26177.0,24758.9,569.7,9144.7,3.7
17135,2.4,510.4,7540.0,0.0,24452.0,24379.2,-648.0,9001.0,3.7
17136,8.3,326.8,7489.0,0.0,23440.0,23880.4,-1021.4,8798.2,3.7
17137,9.9,154.0,7560.0,0.0,23023.0,22250.6,169.4,8538.8,3.7
17138,23.2,119.7,7455.0,0.0,22937.0,23092.8,-653.9,8359.6,3.7
17139,16.3,190.0,7216.0,0.0,23636.0,23433.1,-598.2,8227.7,3.7
17140,285.0,59.5,6832.0,0.0,26270.0,25201.8,-123.2,8171.5,71.6
17141,140.9,78.3,6927.0,0.0,30630.0,29815.0,-677.4,7815.7,13.3
17142,595.8,5.6,7145.0,54.1,33415.0,31782.7,-397.0,7719.7,114.0
17143,667.7,0.0,7379.0,1043.1,34581.0,33623.3,-859.2,7754.6,1131.4
17144,669.1,0.0,7170.0,2665.9,35093.0,34765.7,-1628.9,8013.7,2607.0
17145,913.1,2.0,7447.0,3829.9,35044.0,35084.9,-1877.6,8177.1,3595.7
17146,182.4,0.0,7944.0,4236.3,34723.0,34892.5,-1842.0,8687.9,4225.6
17147,15.6,120.2,8517.0,4522.9,34638.0,34685.1,-1707.7,9110.3,4405.8
17148,174.4,14.3,8708.0,4391.1,33818.0,34071.1,-1882.9,9245.0,4112.1
17149,495.8,3.2,8488.0,3748.9,32921.0,33311.8,-1958.3,9022.9,3405.5
17150,130.7,51.4,7460.0,2075.0,32720.0,32226.5,-1367.0,8439.7,1913.6
17151,36.3,75.1,7110.0,389.1,33541.0,32525.3,-853.3,8053.6,470.0
17152,193.6,79.6,7570.0,0.0,35256.0,33799.9,-458.1,8349.2,10.9
17153,349.0,11.5,8232.0,0.0,35840.0,34438.4,99.5,8361.3,4.4
17154,343.3,0.9,8594.0,0.0,36076.0,34501.7,282.3,8987.5,3.8
17155,232.5,15.6,9188.0,0.0,34793.0,32163.9,1250.9,9566.6,3.7
17156,230.0,390.2,9654.0,0.0,31742.0,29657.9,1104.8,9881.1,3.7
17157,12.0,202.2,9545.0,0.0,28644.0,26980.3,479.1,9979.0,3.7
17158,4.3,444.6,9102.0,0.0,26352.0,26493.7,-1282.3,10628.1,17.1
17159,60.1,38.8,9282.0,0.0,24537.0,24712.0,-1128.9,10048.7,16.9
17160,158.5,7.9,9251.0,0.0,23410.0,23947.5,-1117.4,9939.0,16.6
17161,60.6,296.9,9576.0,0.0,22975.0,22645.6,-308.8,9720.5,16.6
17162,56.6,170.7,9247.0,0.0,22923.0,22539.5,-130.5,9528.6,16.5
17163,112.5,66.1,8955.0,0.0,23692.0,22724.9,175.2,9063.4,16.5
17164,405.0,10.3,8524.0,0.0,26422.0,24923.0,635.0,9023.4,17.1
17165,160.0,53.8,8214.0,0.0,30908.0,28986.4,523.3,8939.3,23.1
17166,499.7,11.7,7987.0,91.1,33428.0,31775.5,-182.7,8729.9,161.3
17167,874.6,12.4,8131.0,1180.3,34497.0,33738.7,-829.4,8479.5,1069.2
17168,548.1,2.3,7796.0,2716.8,34908.0,34982.2,-1567.1,8161.2,2243.0
17169,241.0,18.9,7757.0,3351.9,34801.0,35374.1,-2038.1,7961.5,2900.9
17170,70.1,134.2,7713.0,3245.2,34568.0,35051.6,-2020.3,7999.0,3076.6
17171,16.2,446.2,7409.0,3087.2,34575.0,34940.4,-1798.0,8195.5,3014.8
17172,21.4,137.4,7130.0,2797.9,33866.0,34240.1,-1825.7,8042.4,2725.4
17173,3.4,377.0,6544.0,2071.1,33143.0,33123.1,-1468.7,7602.2,2089.1
17174,65.6,229.3,5339.0,1057.6,32919.0,32408.9,-1140.6,6992.2,1056.6
17175,131.7,31.7,4454.0,148.6,33591.0,32539.9,-571.6,6438.0,224.0
17176,501.5,23.9,4302.0,0.0,35115.0,33242.9,316.6,6003.3,49.4
17177,405.8,0.8,4001.0,0.0,35533.0,32852.0,1446.4,5646.3,31.8
17178,300.5,2.8,3740.0,0.0,35839.0,31333.5,3392.9,5232.9,93.7
17179,36.7,341.9,3261.0,0.0,34747.0,29575.3,4076.2,4978.0,89.9
17180,141.0,54.8,2972.0,0.0,31880.0,27214.3,3586.0,4721.1,89.9
17181,565.5,0.1,2757.0,0.0,28775.0,23766.0,3586.9,4213.3,167.5
17182,172.8,27.9,2539.0,0.0,26742.0,21932.8,3454.6,3194.7,14.6
17183,63.4,76.1,2195.0,0.0,24880.0,20460.8,3254.9,2891.8,7.7
17184,5.9,178.6,1986.0,0.0,23765.0,19350.5,3456.1,2663.6,5.2
17185,36.3,214.2,1865.0,0.0,23305.0,18847.3,3460.3,2504.5,3.7
17186,9.6,226.9,1887.0,0.0,23234.0,18840.1,3489.3,2358.5,5.2
17187,216.4,54.8,1835.0,0.0,23961.0,19440.7,3534.1,2257.2,7.7
17188,100.4,47.2,1862.0,0.0,26642.0,21471.9,3929.8,2261.5,114.8
17189,114.3,411.5,1923.0,0.0,31043.0,26583.7,2919.7,2384.5,67.2
17190,112.6,31.7,2102.0,42.7,33385.0,28698.5,3200.7,2222.8,159.7
17191,15.3,462.2,2322.0,954.3,34610.0,30197.6,2939.2,2260.1,1066.8
17192,60.5,14.4,2240.0,2601.8,35111.0,31537.3,2044.4,2293.0,2405.5
17193,13.0,204.9,2254.0,3524.9,35018.0,31428.1,2193.3,2255.3,3382.9
17194,348.2,2.3,2468.0,3703.2,34724.0,31568.9,1928.8,2262.4,3915.8
17195,1.3,347.9,2579.0,3756.5,34624.0,31643.1,2056.3,2415.6,3991.3
17196,3.2,213.7,2695.0,3538.8,33865.0,30705.4,2374.1,2552.7,3722.3
17197,37.8,138.0,2848.0,2853.8,32986.0,30946.8,1295.4,2724.1,3002.9
17198,92.3,16.3,2924.0,1597.1,32709.0,30579.0,1250.4,2908.5,1694.0
17199,135.2,58.8,3018.0,313.7,33319.0,31435.9,1017.3,3165.8,440.2
17200,66.5,111.6,3241.0,0.0,35095.0,31917.7,1572.7,3397.0,70.8
17201,2.7,242.8,3385.0,0.0,35648.0,32085.5,1824.4,3528.9,65.6
17202,351.6,11.5,3472.0,0.0,35893.0,30686.2,4164.4,3617.5,4.3
17203,97.1,15.2,3648.0,0.0,34871.0,29495.5,4186.8,3804.3,4.2
17204,153.3,43.4,3712.0,0.0,32088.0,27536.3,3470.5,3909.3,4.0
17205,390.1,3.1,3701.0,0.0,29085.0,24836.5,3025.8,3962.7,4.6
17206,19.1,294.0,3694.0,0.0,26743.0,22901.9,2679.2,4526.8,29.1
17207,30.4,198.4,3631.0,0.0,24905.0,22001.4,1805.6,4639.5,16.4
17208,69.4,82.6,3772.0,0.0,23780.0,21168.0,1780.6,4576.6,3.7
17209,16.2,370.4,3799.0,0.0,23287.0,20566.6,2111.6,4373.4,3.7
17210,18.5,358.8,3980.0,0.0,23209.0,20520.8,2293.8,4393.4,3.7
17211,62.2,87.2,4128.0,0.0,23889.0,20871.5,2533.9,4446.9,3.7
17212,128.7,169.7,4308.0,0.0,26598.0,22712.1,2811.3,4629.5,4.2
